품목일련번호,품목명,큰제품이미지
201501710,부광로수바스타틴칼슘정10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427032054000040
201501711,부광로수바스타틴칼슘정5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427032054000043
201308236,안포그렐정100밀리그램(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152795406231200039
201500672,슈바스타정5mg(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MiQk9lOCHr
201309982,토피라메브이정25밀리그램(토피라메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426794354400145
201309981,토피라메브이정100밀리그램(토피라메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426794354400139
201309989,레비티라세브이정250밀리그램(레비티라세탐),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426794354400160
201309727,칸데브이정16밀리그램(칸데사르탄실렉세틸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426790493000105
201309991,발사브이정40밀리그램(발사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426794354400166
201309987,레보설피브이정25밀리그램(레보설피리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426794354400154
201309988,레비티라세브이정500밀리그램(레비티라세탐),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426794354400157
201309983,레비티라세브이정1000밀리그램(레비티라세탐),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426794354400148
201309990,발사브이정80밀리그램(발사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426794354400163
201309724,칸데플러스브이정16/12.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426790493000099
201209498,고프레에스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426646089400130
200905018,코스펜정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500144
201309919,오구틴정375밀리그램(아목시실린수화물·묽은클라불란산칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426794354400083
201310135,아르몬정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426799381600069
200809204,구아내정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427926223400074
201405928,그린코푸에스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369804406000008
200802864,디카맥스디플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427847082700100
201405057,베아크라정375밀리그램(아목시실린수화물-묽은클라불란산칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148864205722200103
201500863,올메디핀정5/20밀리그램(암로디핀|올메사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAe9B
201406133,조이록신정400밀리그램(목시플록사신염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426985017000133
201406152,큐엔비타골드연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426985017000164
201501270,콕스비토캡슐100밀리그램(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154598997427900141
201501698,엑손SR정(에페리손염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427026451600198
198701357,신일메토클로프라미드정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151862149780300041
201501216,팜시넥스정250밀리그램(팜시클로비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150479664903700049
201500653,후로닐정(나프로닐옥살산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427000324100081
201405197,글리티아연질캡슐(콜린알포세레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NUHYaKFUFE
201403957,날트라정25밀리그램(날트렉손염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Eox
201404615,시원나정(록소프로펜나트륨수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oshza5bQb6
199101918,스코드린정(오르페나드린염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152188712226700103
201404785,부스핀정5mg(부스피론염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426943179400172
199801954,영일말레인산돔페리돈정(수출명:DOMRIDON-MTABLET|ZEDOMTab.),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427548429300172
200203031,유니세틴정(아세틸-L-카르니틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150669837843600146
200608455,시코연질캡슐(오메가-3-산에틸에스테르90),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NfXoJcaoI1
200804777,알레파딘정5mg(올로파타딘염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnUY_VtDVL
201404969,엑스핀정5/160밀리그램(암로디핀베실산염|발사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426953978800051
201404970,엑스핀정5/80밀리그램(암로디핀베실산염|발사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426953978800059
201405001,펄세틴캡슐(플루옥세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426953978800146
201404707,뮤코틸캡슐(아세틸시스테인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426943179400080
201404858,치옥타드에이취알정600mg(티옥트산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhETqzLMeA
201403436,아이세파캡슐(세파클러수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152112446016000057
201404142,아이페낙정(아세클로페낙),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150981004028600052
201404479,레바킴정(레바미피드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ObFZMBgKMr
201405092,아이다제정(스트렙토키나제·스트렙토도르나제),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150661320627600007
201404480,모사콜린정(모사프리드시트르산염이수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N0GWNUQ5pN
201403494,아이리진정(레보세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426898554000100
201403823,알보펜빌400연질캡슐(이부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426906991700115
201405434,록스트정(록시트로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NmnIIj_tKA
201404930,휴레스토정20밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152769484199600036
200907509,레드빌캡슐(덱시부프로펜)(수출명:DEXBULELidcap),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426455627900091
201101840,제뉴원세레콕시브캡슐200밀리그램(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ng1bQNO9Xm
200907743,리드센캡슐(나프록센),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148717322719300192
201405450,트릴로신정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426969102600043
201405521,맥스원연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153935646019300039
201308619,멜로디구강붕해정15밀리그램(멜로시캄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150108363896800022
201405076,아젤라스정(아젤라스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426959368900069
201404877,국제아스피린장용정100mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154298775798300005
201000974,대웅로수바스타틴정20밀리그램(로수바스타틴칼슘(미분화)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723190197300137
201000975,대웅로수바스타틴정5밀리그램(로수바스타틴칼슘(미분화)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723190197300093
201000977,대웅로수바스타틴정10밀리그램(로수바스타틴칼슘(미분화)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723190197300143
200702963,토파케이정25mg(토피라메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXGIZYt1qI
201404825,에소맥스정40mg(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsBWH
201404824,에소맥스정20mg(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oshza5bQaq
201405101,이로스타정20밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426959368900116
201404225,유로지트엑스엘정(알푸조신염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150479664903700061
201403894,나프라졸정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426912014600059
201309847,이지콜플러스씨캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426794354400046
201404905,트라임세미정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426953978800024
201404924,아토목신캡슐80밀리그램(아토목세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426953978800029
201403834,유니베실정10mg(암로디핀베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426906991700153
201403833,유니베실정5mg(암로디핀베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426906991700150
201405063,에자틴정(메만틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426959368900048
201403981,이글리드엠정2/500밀리그램(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723209387200110
201403990,무노디핀지속정5밀리그램(펠로디핀)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723209387200129
201404296,라베프졸정20밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426928131000060
201403413,다이포민정500밀리그램(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426895558100103
201404096,루이카츄정4밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426922449700047
201404295,라베프졸정10mg(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426928131000057
201403467,이소딘정4밀리그램(이르소글라딘말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426898553900003
201403024,클래톤정(클래리트로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600196
201405077,콜레스톱정20밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723209387200095
201402851,하이록신정250mg(레보플록사신수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723209387200089
201403866,올메린플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723209387200116
201500534,대화로자탄플러스에프정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723193923400092
201500533,대화로자탄정(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723193923400086
199901076,라마틴정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427655153100172
201501048,네시나메트정12.5/1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nlfqs_yAGt
201500591,피나드정5mg(피나스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OnWl157lPq
201500465,셀티스파모티딘정20밀리그램(파모티딘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P3diGKSCud
201501684,세토리드정(애엽95%에탄올연조엑스(20→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427026451600081
201500516,프레발린캡슐300밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426995046400181
201404115,휴리마프정(리마프로스트알파덱스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152769484199600054
200908782,코디비캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426467421600035
201500425,스도나제정(스트렙토키나제·스트렙토도르나제),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426995046400125
201500662,텐다나민캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427000324100090
201503283,고든구강용해필름5mg(타다라필)(수출명:CALIBERIorodispersiblefilm5mg),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427070775200051
201502756,고든구강용해필름10mg(타다라필)(수출명:CALIBERIorodispersiblefilm10mg),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427065184100018
201500856,본이반정150밀리그램(이반드론산나트륨일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152769484199600084
201405687,영빅스포르테캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426973872300183
201502890,구루치온정100밀리그램(글루타티온(환원형)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427076761600175
201405029,델티바정50밀리그램(델라마니드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426953978800182
201502645,스트렌정(애엽95%에탄올연조엑스(20→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427054809800166
201502307,원큐어캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427043543100109
201502623,명문티로프라미드염산염정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149256854515100162
200900895,윈티렌정(애엽95%에탄올연조엑스(20->1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427926223400060
201401980,비엔코프연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000058
201401971,비엔코연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000050
201500214,마토탑연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426995046400014
200904462,자틴플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700080
201503320,플루민캡슐10밀리그램(플루옥세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599007536300171
201504179,트리레보정100/25/200밀리그램(레보도파|카르비도파|엔타카폰),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148838281169200097
201501550,트리레보정125/31.25/200밀리그램(레보도파|카르비도파|엔타카폰),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148838281169200091
201503866,티지웰연질캡슐(오메가-3-산에틸에스테르90),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427082737900111
201503030,넥시메졸캡슐20mg(에스오메프라졸마그네슘이수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427070775200161
201503032,넥시메졸캡슐40mg(에스오메프라졸마그네슘이수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427070775200164
201503326,싱귤다운츄정4mg(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427065184100193
201503325,싱귤다운츄정5mg(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427065184100188
201309355,스테나이브정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426780832600196
201310137,푸로칸캡슐(플루코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426799381600057
201308717,터핀엠정(테르비나핀염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OpUNcKXiYe
200806736,이탄돌정(옥수수불검화정량추출물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F644W
201309776,스토란정10밀리그램(라푸티딘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426790493000123
200307793,글루코반스정500/2.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MZhnmULOO7
201310700,테라펜세미정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426812405600089
201402862,칼리스정(칼리디노게나제),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600001
201401956,리녹사졸정600밀리그램(리네졸리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000020
201401944,장제로정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ON0H4cQHLo
201403389,여우엔연질캡슐(나프록센),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426894527600056
201403416,엑사디핀정5/80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OpUNcKXibS
201403323,듀에이정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426892653100102
201403415,엑사디핀정5/160밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OpUNcKXibk
201403295,비타콜드플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426891918100021
200703452,피오리정15밀리그램(피오글리타존염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428258513600158
201403458,글리피딘정2mg(글리메피리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426896770200157
201401592,비트리플정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N7WiIONwtr
201500862,네파닐캡슐(나프로닐옥살산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427005120400035
201501114,나나코프에스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427011143100096
201501931,엔카론정1.0밀리그램(엔테카비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mp3yEn24XA
201501930,엔카론정0.5밀리그램(엔테카비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mp3yEn24Xm
201502793,프라임엔테카비르정1밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427065184100062
201501534,바라리버정0.5밀리그램(엔테카비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148674131164600114
